PropName,BladeName,Family,B,D,P,J,N,CT,CP,eta
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,3966.667,0.098843,0.042581,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,4466.667,0.099321,0.042743,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,4960.0,0.099681,0.042965,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,5520.0,0.098537,0.043049,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,5993.333,0.09856,0.043147,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,6440.0,0.099994,0.043627,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,6960.0,0.100713,0.043761,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,7453.333,0.101392,0.043693,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,940.0,0.117781,0.077643,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,1540.0,0.120064,0.068655,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,2013.333,0.121122,0.067181,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,2466.667,0.122014,0.065997,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,2946.667,0.122547,0.065793,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,3460.0,0.123982,0.066058,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,4000.0,0.125119,0.066227,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,4440.0,0.126439,0.066796,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,5006.667,0.126765,0.067321,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,5460.0,0.126332,0.068039,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,5973.333,0.126441,0.068634,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,6526.667,0.127534,0.069394,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,6993.333,0.129096,0.070428,0.0
ancf 12.0x10.0 - 2,ancf 12.0x10.0,ancf,2,12.0,10.0,0.0,7500.0,0.130213,0.071224,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,1033.333,0.090863,0.091029,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,1533.333,0.095191,0.091488,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,1946.667,0.098308,0.09237,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,2460.0,0.099055,0.092089,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,2960.0,0.099823,0.09163,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,3520.0,0.1009,0.090942,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,3966.667,0.100762,0.090435,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,4500.0,0.101756,0.090028,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,4960.0,0.102183,0.089942,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,5460.0,0.103119,0.090193,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,5960.0,0.102204,0.089926,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,6506.667,0.102125,0.089646,0.0
ancf 12.0x13.0 - 2,ancf 12.0x13.0,ancf,2,12.0,13.0,0.0,6953.333,0.102684,0.089345,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,973.333,0.061747,0.026817,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,1520.0,0.070484,0.028726,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,1953.333,0.075966,0.029207,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,2546.667,0.078889,0.028564,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,2953.333,0.079786,0.02795,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,3453.333,0.080369,0.027354,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,3966.667,0.082035,0.026964,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,4446.667,0.082742,0.026705,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,4940.0,0.08348,0.026537,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,5460.0,0.084016,0.026364,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,5953.333,0.084317,0.026253,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,6446.667,0.08394,0.026185,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,6960.0,0.08392,0.026082,0.0
ancf 12.0x5.0 - 2,ancf 12.0x5.0,ancf,2,12.0,5.0,0.0,7453.333,0.084586,0.026052,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,1040.0,0.074764,0.035828,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,1540.0,0.08084,0.035625,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,1960.0,0.082897,0.034525,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,2513.333,0.085587,0.033935,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,2966.667,0.087721,0.033823,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,3493.333,0.08972,0.033446,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,3973.333,0.090726,0.033356,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,4473.333,0.093158,0.033156,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,4953.333,0.094785,0.032986,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,5520.0,0.096753,0.032798,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,5946.667,0.096901,0.032724,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,6540.0,0.097736,0.032622,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,7013.333,0.098019,0.032459,0.0
ancf 12.0x65.0 - 2,ancf 12.0x65.0,ancf,2,1.2,6.5,0.0,7473.333,0.099112,0.032487,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,966.667,0.07243,0.033664,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,1506.667,0.077415,0.03287,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,1966.667,0.081252,0.03268,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,2540.0,0.082677,0.031736,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,3000.0,0.085143,0.031406,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,3466.667,0.085874,0.030747,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,3960.0,0.088026,0.030227,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,4446.667,0.089154,0.029707,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,4960.0,0.089934,0.029454,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,5506.667,0.09021,0.029322,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,6013.333,0.090191,0.029468,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,6480.0,0.089306,0.029315,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,6946.667,0.090586,0.029401,0.0
ancf 12.0x6.0 - 2,ancf 12.0x6.0,ancf,2,12.0,6.0,0.0,7453.333,0.09119,0.02945,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,1013.333,0.091518,0.043454,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,1460.0,0.09303,0.04212,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,2026.667,0.098184,0.04106,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,2493.333,0.099815,0.041065,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,3013.333,0.103985,0.04116,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,3473.333,0.105673,0.041083,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,3940.0,0.109194,0.041506,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,4486.667,0.109877,0.041573,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,5033.333,0.11116,0.041327,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,5466.667,0.112437,0.041896,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,5953.333,0.113094,0.042222,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,6493.333,0.115176,0.042915,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,6973.333,0.116346,0.043318,0.0
ancf 12.0x8.0 - 2,ancf 12.0x8.0,ancf,2,12.0,8.0,0.0,7473.333,0.117771,0.044102,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,980.0,0.103189,0.069137,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,1540.0,0.110712,0.065141,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,1960.0,0.120584,0.059682,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,2473.333,0.122204,0.058138,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,2973.333,0.123411,0.057683,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,3453.333,0.124519,0.057293,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,3953.333,0.124573,0.057294,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,4500.0,0.124975,0.057226,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,4960.0,0.125743,0.057215,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,5466.667,0.125043,0.057152,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,5940.0,0.124618,0.057395,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,6500.0,0.125167,0.057795,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,6940.0,0.126401,0.058403,0.0
ancf 12.0x9.0 - 2,ancf 12.0x9.0,ancf,2,12.0,9.0,0.0,7486.667,0.127243,0.058864,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,1046.667,0.088239,0.060482,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,1460.0,0.091525,0.060902,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,1960.0,0.095917,0.060479,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,2446.667,0.099117,0.060284,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,2940.0,0.101092,0.06008,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,3500.0,0.102532,0.060162,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,3946.667,0.103483,0.060612,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,4480.0,0.104599,0.060689,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,5013.333,0.104717,0.060991,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,5453.333,0.104402,0.06109,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,5946.667,0.105774,0.061862,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,6446.667,0.106505,0.062191,0.0
ancf 13.0x10.0 - 2,ancf 13.0x10.0,ancf,2,13.0,10.0,0.0,6933.333,0.107454,0.062674,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,1020.0,0.092921,0.066912,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,1546.667,0.097609,0.061044,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,1993.333,0.105623,0.056942,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,2506.667,0.107844,0.055002,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,2966.667,0.10832,0.053564,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,3520.0,0.108977,0.052214,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,3973.333,0.109322,0.051784,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,4440.0,0.110175,0.051133,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,4980.0,0.110529,0.050179,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,5466.667,0.110233,0.050119,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,5960.0,0.111822,0.049917,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,6500.0,0.11339,0.05015,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,7000.0,0.114078,0.050634,0.0
ancf 13.0x11.0 - 2,ancf 13.0x11.0,ancf,2,13.0,11.0,0.0,7440.0,0.114774,0.051314,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,1026.667,0.06048,0.025914,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,1533.333,0.064448,0.024746,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,1933.333,0.06971,0.025166,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,2506.667,0.069485,0.023708,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,2973.333,0.071025,0.023079,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,3520.0,0.072557,0.022541,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,3953.333,0.072692,0.022175,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,4500.0,0.072423,0.021655,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,4966.667,0.07345,0.021621,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,5520.0,0.073074,0.02169,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,6060.0,0.072016,0.021363,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,6486.667,0.072754,0.021397,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,7013.333,0.072849,0.021254,0.0
ancf 13.0x5.0 - 2,ancf 13.0x5.0,ancf,2,13.0,5.0,0.0,7513.333,0.073321,0.021201,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,1013.333,0.078604,0.035054,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,1466.667,0.081231,0.033489,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,2033.333,0.086049,0.032055,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,2513.333,0.088745,0.031032,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,2966.667,0.090878,0.030411,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,3453.333,0.092127,0.030106,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,3980.0,0.09334,0.030309,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,4486.667,0.093682,0.030265,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,4953.333,0.094053,0.030761,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,5546.667,0.095185,0.031193,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,6026.667,0.095585,0.031567,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,6453.333,0.097137,0.032029,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,6986.667,0.099094,0.032538,0.0
ancf 13.0x65.0 - 2,ancf 13.0x65.0,ancf,2,1.3,6.5,0.0,7453.333,0.100288,0.033054,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,980.0,0.070773,0.039244,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,1540.0,0.07982,0.040236,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,1960.0,0.086206,0.037882,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,2500.0,0.092127,0.036991,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,2960.0,0.095545,0.036113,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,3500.0,0.09606,0.035594,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,3953.333,0.097142,0.035927,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,4486.667,0.097047,0.0358,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,4960.0,0.096027,0.035929,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,5473.333,0.096434,0.036085,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,5946.667,0.096718,0.036389,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,6466.667,0.097646,0.036572,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,6993.333,0.097656,0.036694,0.0
ancf 13.0x8.0 - 2,ancf 13.0x8.0,ancf,2,13.0,8.0,0.0,7513.333,0.09832,0.037018,0.0
ancf 14.0x12.0 - 2,ancf 14.0x12.0,ancf,2,14.0,12.0,0.0,966.667,0.10859,0.069292,0.0
ancf 14.0x12.0 - 2,ancf 14.0x12.0,ancf,2,14.0,12.0,0.0,1460.0,0.111939,0.064358,0.0
ancf 14.0x12.0 - 2,ancf 14.0x12.0,ancf,2,14.0,12.0,0.0,1966.667,0.113125,0.064084,0.0
ancf 14.0x12.0 - 2,ancf 14.0x12.0,ancf,2,14.0,12.0,0.0,2506.667,0.114536,0.064208,0.0
ancf 14.0x12.0 - 2,ancf 14.0x12.0,ancf,2,14.0,12.0,0.0,2946.667,0.116075,0.064948,0.0
ancf 14.0x12.0 - 2,ancf 14.0x12.0,ancf,2,14.0,12.0,0.0,3493.333,0.116914,0.066033,0.0
ancf 14.0x12.0 - 2,ancf 14.0x12.0,ancf,2,14.0,12.0,0.0,4000.0,0.116079,0.067095,0.0
ancf 14.0x12.0 - 2,ancf 14.0x12.0,ancf,2,14.0,12.0,0.0,4460.0,0.117038,0.068403,0.0
ancf 14.0x12.0 - 2,ancf 14.0x12.0,ancf,2,14.0,12.0,0.0,4966.667,0.118512,0.069948,0.0
ancf 14.0x12.0 - 2,ancf 14.0x12.0,ancf,2,14.0,12.0,0.0,5466.667,0.119838,0.071307,0.0
ancf 14.0x12.0 - 2,ancf 14.0x12.0,ancf,2,14.0,12.0,0.0,5953.333,0.12132,0.072983,0.0
ancf 14.0x12.0 - 2,ancf 14.0x12.0,ancf,2,14.0,12.0,0.0,6453.333,0.122067,0.074111,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,1000.0,0.063202,0.025774,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,1480.0,0.068436,0.025298,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,2020.0,0.071092,0.024296,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,2480.0,0.071854,0.023764,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,3000.0,0.073131,0.023363,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,3466.667,0.074134,0.022901,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,3973.333,0.075167,0.022689,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,4460.0,0.076537,0.022913,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,4933.333,0.076348,0.022759,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,5526.667,0.076781,0.022573,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,6020.0,0.077405,0.022485,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,6466.667,0.078037,0.022516,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,7006.667,0.078358,0.022384,0.0
ancf 14.0x6.0 - 2,ancf 14.0x6.0,ancf,2,14.0,6.0,0.0,7473.333,0.078424,0.022214,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,1046.667,0.098167,0.043485,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,1460.0,0.105542,0.041614,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,1966.667,0.109446,0.039946,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,2446.667,0.1128,0.040041,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,2946.667,0.114882,0.04041,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,3506.667,0.115564,0.040771,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,3960.0,0.115424,0.041509,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,4500.0,0.115553,0.041986,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,4946.667,0.117909,0.042905,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,5480.0,0.118601,0.04323,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,5946.667,0.120244,0.044024,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,6453.333,0.12094,0.044721,0.0
ancf 14.0x8.0 - 2,ancf 14.0x8.0,ancf,2,14.0,8.0,0.0,6953.333,0.121797,0.04535,0.0
ancf 14.0x9.0 - 2,ancf 14.0x9.0,ancf,2,14.0,9.0,0.0,1040.0,0.11091,0.051754,0.0
ancf 14.0x9.0 - 2,ancf 14.0x9.0,ancf,2,14.0,9.0,0.0,1526.667,0.11697,0.048341,0.0
